t,wall,tx_bytes,rx_bytes,tx_Bps,rx_Bps,tx_packets,tx_errors,tx_dropped,rx_errors,rx_dropped,clients,signal_dbm,tx_mbps,rx_mbps,tx_retries,tx_failed,cpu_pct,temp_c,watts,fan_pct,throttles
1.0,16:20:40,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,8.1,52.0,,29,0
2.0,16:20:41,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,5.8,51.0,,28,0
3.0,16:20:42,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,8.6,53.0,,29,0
4.0,16:20:43,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,7.3,52.0,,28,0
5.0,16:20:44,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,10.3,55.0,,28,0
6.0,16:20:45,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,35.0,54.0,,29,0
7.1,16:20:46,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,7.8,52.0,,30,0
8.1,16:20:47,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,6.9,53.0,,31,0
9.1,16:20:48,2395409414,1076328656,0,0,2017955,0,168,0,17,0,,,,0,0,4.3,52.0,,29,0
10.1,16:20:49,2395409502,1076328656,88,0,2017956,0,168,0,17,0,,,,0,0,6.8,51.0,,28,0
11.1,16:20:50,2395409502,1076328656,0,0,2017956,0,168,0,17,0,,,,0,0,4.5,51.0,,28,0
12.1,16:20:51,2395409502,1076328656,0,0,2017956,0,168,0,17,0,,,,0,0,4.6,51.0,,28,0
13.1,16:20:52,2395409703,1076328656,201,0,2017957,0,168,0,17,0,,,,0,0,5.2,51.0,,28,0
14.1,16:20:53,2395409924,1076328656,221,0,2017958,0,168,0,17,0,,,,0,0,5.5,52.0,,28,0
15.1,16:20:54,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,5.2,51.0,,28,0
16.1,16:20:55,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.1,51.0,,28,0
17.2,16:20:56,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.5,50.0,,29,0
18.2,16:20:57,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,10.1,51.0,,27,0
19.2,16:20:58,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.3,51.0,,28,0
20.2,16:20:59,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,51.0,,28,0
21.2,16:21:00,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,50.0,,27,0
22.2,16:21:01,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,2.9,50.0,,28,0
23.2,16:21:02,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,51.0,,28,0
24.2,16:21:03,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,50.0,,28,0
25.2,16:21:04,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,5.3,51.0,,27,0
26.2,16:21:05,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.4,51.0,,27,0
27.3,16:21:06,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.0,50.0,,27,0
28.3,16:21:07,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.8,50.0,,28,0
29.3,16:21:08,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,51.0,,28,0
30.3,16:21:09,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.0,50.0,,27,0
31.3,16:21:10,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,50.0,,27,0
32.3,16:21:11,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.0,51.0,,28,0
33.3,16:21:12,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.8,51.0,,27,0
34.3,16:21:13,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,50.0,,27,0
35.3,16:21:14,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.0,50.0,,27,0
36.3,16:21:15,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.3,51.0,,27,0
37.4,16:21:16,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,2.8,49.0,,27,0
38.4,16:21:17,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.1,50.0,,26,0
39.4,16:21:18,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.4,49.0,,27,0
40.4,16:21:19,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.2,50.0,,26,0
41.4,16:21:20,2395410012,1076328656,88,0,2017959,0,168,0,17,0,,,,0,0,3.2,49.0,,27,0
42.4,16:21:21,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,3.1,50.0,,27,0
43.4,16:21:22,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,3.9,49.0,,26,0
44.4,16:21:23,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,3.6,50.0,,27,0
45.4,16:21:24,2395410213,1076328656,201,0,2017960,0,168,0,17,0,,,,0,0,3.4,50.0,,26,0
46.5,16:21:25,2395410434,1076328656,221,0,2017961,0,168,0,17,0,,,,0,0,3.2,50.0,,27,0
47.5,16:21:26,2395410434,1076328656,0,0,2017961,0,168,0,17,0,,,,0,0,3.2,50.0,,27,0
48.5,16:21:27,2395412250,1076330106,1816,1450,2017974,0,168,0,17,1,-44.0,1.0,26.0,0,0,3.6,49.0,,26,0
49.5,16:21:28,2395413318,1076330952,1068,846,2017984,0,168,0,17,1,-44.0,1.0,26.0,0,0,3.2,50.0,,27,0
50.5,16:21:29,2395413466,1076331022,148,70,2017986,0,168,0,17,1,-45.0,1.0,26.0,0,0,3.0,50.0,,26,0
51.5,16:21:30,2395421697,1076335603,8231,4581,2018041,0,168,0,17,1,-44.0,72.2,58.5,0,0,2.9,50.0,,27,0
52.5,16:21:31,2395423112,1076336912,1415,1309,2018053,0,168,0,17,1,-43.0,72.2,65.0,2,0,3.4,51.0,,26,0
53.5,16:21:32,2395430144,1076345330,7032,8418,2018084,0,168,0,17,1,-43.0,72.2,65.0,1,0,3.4,49.0,,27,0
54.5,16:21:33,2395431167,1076348035,1023,2705,2018091,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,50.0,,26,0
55.6,16:21:34,2395431717,1076349851,550,1816,2018095,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.5,49.0,,27,0
56.6,16:21:35,2395434461,1076355663,2744,5812,2018106,0,168,0,17,1,-45.0,72.2,72.2,1,0,3.6,50.0,,26,0
57.6,16:21:36,2395435052,1076359840,591,4177,2018109,0,168,0,17,1,-45.0,72.2,65.0,0,0,3.4,50.0,,27,0
58.6,16:21:37,2395435311,1076361617,259,1777,2018111,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.1,50.0,,26,0
59.6,16:21:38,2395556036,1076366184,120725,4567,2018205,0,168,0,17,1,-44.0,72.2,72.2,2,0,6.5,50.0,,27,0
60.6,16:21:39,2395556673,1076368551,637,2367,2018210,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.5,50.0,,27,0
61.6,16:21:40,2395558082,1076373477,1409,4926,2018217,0,168,0,17,1,-45.0,72.2,72.2,0,0,4.4,50.0,,27,0
62.6,16:21:41,2395558422,1076375847,340,2370,2018220,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.0,50.0,,27,0
63.6,16:21:42,2395559194,1076378502,772,2655,2018223,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.3,49.0,,26,0
64.6,16:21:43,2395559256,1076379138,62,636,2018224,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,49.0,,27,0
65.7,16:21:44,2395559330,1076380550,74,1412,2018225,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.2,50.0,,27,0
66.7,16:21:45,2395559330,1076381078,0,528,2018225,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.2,50.0,,26,0
67.7,16:21:46,2395559330,1076381144,0,66,2018225,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.0,49.0,,27,0
68.7,16:21:47,2395559557,1076381832,227,688,2018226,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.2,50.0,,26,0
69.7,16:21:48,2395672609,1076383159,113052,1327,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,6.4,51.0,,27,0
70.7,16:21:49,2395672609,1076383357,0,198,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,4.0,51.0,,26,0
71.7,16:21:50,2395672609,1076384479,0,1122,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,4.5,49.0,,27,0
72.7,16:21:51,2395672609,1076384545,0,66,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.2,50.0,,27,0
73.8,16:21:52,2395672861,1076384702,252,157,2018304,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.7,50.0,,27,0
74.8,16:21:53,2395673212,1076385316,351,614,2018306,0,168,0,17,1,-44.0,72.2,72.2,0,0,6.1,51.0,,26,0
75.8,16:21:54,2395673286,1076385568,74,252,2018307,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.5,50.0,,27,0
76.8,16:21:55,2395673625,1076386459,339,891,2018309,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,50.0,,26,0
77.8,16:21:56,2395673625,1076387515,0,1056,2018309,0,168,0,17,1,-45.0,72.2,65.0,0,0,2.9,50.0,,27,0
78.8,16:21:57,2395673763,1076388625,138,1110,2018310,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.3,49.0,,26,0
79.8,16:21:58,2395673997,1076389640,234,1015,2018313,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.1,53.0,,27,0
80.8,16:21:59,2395789883,1076391218,115886,1578,2018389,0,168,0,17,1,-44.0,72.2,72.2,1,0,3.9,50.0,,26,0
81.8,16:22:00,2395790734,1076395983,851,4765,2018396,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,50.0,,27,0
82.8,16:22:01,2395791324,1076398345,590,2362,2018402,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.0,50.0,,27,0
83.9,16:22:02,2395791324,1076400297,0,1952,2018402,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.0,50.0,,26,0
84.9,16:22:03,2395791324,1076401485,0,1188,2018402,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.0,49.0,,27,0
85.9,16:22:05,2395791398,1076403293,74,1808,2018403,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.2,50.0,,26,0
86.9,16:22:06,2395792038,1076403687,640,394,2018406,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.8,49.0,,27,0
87.9,16:22:07,2395792038,1076404083,0,396,2018406,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.1,51.0,,27,0
88.9,16:22:08,2395792038,1076404281,0,198,2018406,0,168,0,17,1,-49.0,72.2,72.2,0,0,4.1,51.0,,26,0
89.9,16:22:09,2395792038,1076404875,0,594,2018406,0,168,0,17,1,-47.0,72.2,72.2,0,0,5.1,50.0,,26,0
90.9,16:22:10,2395906272,1076405974,114234,1099,2018483,0,168,0,17,1,-45.0,72.2,72.2,3,0,6.4,52.0,,27,0
91.9,16:22:11,2395906696,1076406592,424,618,2018485,0,168,0,17,1,-40.0,72.2,72.2,0,0,2.6,51.0,,27,0
93.0,16:22:12,2395906696,1076407582,0,990,2018485,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.8,50.0,,27,0
94.0,16:22:13,2395906844,1076407946,148,364,2018486,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,50.0,,27,0
95.0,16:22:14,2395906844,1076408210,0,264,2018486,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.2,50.0,,26,0
96.0,16:22:15,2395906918,1076408462,74,252,2018487,0,168,0,17,1,-42.0,72.2,72.2,0,0,8.6,52.0,,27,0
97.0,16:22:16,2395906918,1076408660,0,198,2018487,0,168,0,17,1,-42.0,72.2,72.2,0,0,6.6,50.0,,27,0
98.0,16:22:17,2395906918,1076409056,0,396,2018487,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,49.0,,28,0
99.0,16:22:18,2395906918,1076409518,0,462,2018487,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.7,50.0,,27,0
100.0,16:22:19,2395906992,1076410364,74,846,2018488,0,168,0,17,1,-44.0,72.2,72.2,0,0,5.3,50.0,,27,0
101.0,16:22:20,2395907152,1076411457,160,1093,2018490,0,168,0,17,1,-43.0,72.2,72.2,0,0,7.1,56.0,,27,0
102.0,16:22:21,2396019970,1076412375,112818,918,2018564,0,168,0,17,1,-44.0,72.2,72.2,3,0,7.0,50.0,,27,0
103.1,16:22:22,2396019970,1076412705,0,330,2018564,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.0,50.0,,28,0
104.1,16:22:23,2396019970,1076412969,0,264,2018564,0,168,0,17,1,-42.0,72.2,72.2,0,0,14.9,50.0,,27,0
105.1,16:22:24,2396019970,1076413233,0,264,2018564,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,51.0,,28,0
106.1,16:22:25,2396019970,1076413695,0,462,2018564,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.0,50.0,,27,0
107.1,16:22:26,2396020132,1076414541,162,846,2018566,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.4,50.0,,28,0
108.1,16:22:27,2396020132,1076414739,0,198,2018566,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.1,50.0,,28,0
109.1,16:22:28,2396020333,1076415003,201,264,2018567,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.2,50.0,,27,0
110.1,16:22:29,2396020628,1076415255,295,252,2018569,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.3,51.0,,27,0
111.1,16:22:30,2396020766,1076415837,138,582,2018570,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.0,50.0,,26,0
112.2,16:22:31,2396135868,1076417412,115102,1575,2018653,0,168,0,17,1,-43.0,72.2,72.2,1,0,7.1,50.0,,27,0
113.2,16:22:32,2396136458,1076418350,590,938,2018659,0,168,0,17,1,-44.0,72.2,72.2,0,0,5.2,51.0,,28,0
114.2,16:22:33,2396136458,1076418878,0,528,2018659,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.9,50.0,,27,0
115.2,16:22:34,2396136458,1076419340,0,462,2018659,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,50.0,,27,0
116.2,16:22:35,2396136458,1076419538,0,198,2018659,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.1,50.0,,26,0
117.2,16:22:36,2396136784,1076419881,326,343,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.8,49.0,,26,0
118.2,16:22:37,2396136784,1076419947,0,66,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,49.0,,27,0
119.2,16:22:38,2396136784,1076420211,0,264,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.4,50.0,,27,0
120.2,16:22:39,2396136784,1076420607,0,396,2018661,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.1,49.0,,26,0
121.2,16:22:40,2396136784,1076421135,0,528,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,49.0,,27,0
122.3,16:22:41,2396250366,1076422728,113582,1593,2018740,0,168,0,17,1,-43.0,72.2,72.2,2,0,6.5,50.0,,26,0
123.3,16:22:42,2396250366,1076423190,0,462,2018740,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.7,49.0,,26,0
124.3,16:22:43,2396250366,1076423520,0,330,2018740,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.0,50.0,,27,0
125.3,16:22:44,2396250366,1076424048,0,528,2018740,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.2,50.0,,26,0
126.3,16:22:45,2396250366,1076424246,0,198,2018740,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.1,50.0,,27,0
127.3,16:22:46,2396250440,1076424762,74,516,2018741,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.2,51.0,,26,0
128.3,16:22:47,2396250440,1076425290,0,528,2018741,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.9,50.0,,27,0
129.3,16:22:48,2396250982,1076425832,542,542,2018744,0,168,0,17,1,-42.0,72.2,72.2,1,0,3.1,50.0,,26,0
130.3,16:22:49,2396250982,1076426228,0,396,2018744,0,168,0,17,1,-40.0,72.2,72.2,0,0,3.1,50.0,,27,0
131.4,16:22:50,2396250982,1076426558,0,330,2018744,0,168,0,17,1,-40.0,72.2,72.2,0,0,2.6,50.0,,26,0
132.4,16:22:51,2396363960,1076428107,112978,1549,2018820,0,168,0,17,1,-50.0,72.2,72.2,1,0,5.4,50.0,,26,0
133.4,16:22:52,2396363960,1076428305,0,198,2018820,0,168,0,17,1,-46.0,72.2,72.2,0,0,2.9,50.0,,27,0
134.4,16:22:53,2396363960,1076428437,0,132,2018820,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.1,50.0,,28,0
135.4,16:22:54,2396363960,1076428833,0,396,2018820,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,27,0
136.4,16:22:55,2396363960,1076429097,0,264,2018820,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,49.0,,26,0
137.4,16:22:56,2396363960,1076429361,0,264,2018820,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,50.0,,27,0
138.4,16:22:57,2396367516,1076431084,3556,1723,2018829,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.0,52.0,,27,0
139.4,16:22:58,2396481868,1076431948,114352,864,2018904,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,26,0
140.4,16:22:59,2396481868,1076432146,0,198,2018904,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,50.0,,27,0
141.5,16:23:00,2396481868,1076432476,0,330,2018904,0,168,0,17,1,-43.0,72.2,135.0,0,0,2.9,50.0,,26,0
142.5,16:23:01,2396482458,1076433414,590,938,2018910,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.6,50.0,,27,0
143.5,16:23:02,2396483048,1076434088,590,674,2018916,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,27,0
144.5,16:23:03,2396483122,1076434406,74,318,2018917,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,26,0
145.5,16:23:04,2396483122,1076434802,0,396,2018917,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.0,50.0,,26,0
146.5,16:23:05,2396483122,1076435132,0,330,2018917,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,27,0
147.5,16:23:06,2396598998,1076436969,115876,1837,2018997,0,168,0,17,1,-43.0,72.2,72.2,2,0,6.0,51.0,,27,0
148.5,16:23:07,2396599688,1076437748,690,779,2019001,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.6,50.0,,27,0
149.5,16:23:08,2396599688,1076438144,0,396,2019001,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,49.0,,26,0
150.5,16:23:09,2396599688,1076438408,0,264,2019001,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,27,0
151.6,16:23:10,2396599688,1076438672,0,264,2019001,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.7,50.0,,26,0
152.6,16:23:11,2396600074,1076439083,386,411,2019002,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.5,50.0,,27,0
153.6,16:23:12,2396600148,1076439533,74,450,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.6,49.0,,26,0
154.6,16:23:13,2396600148,1076439797,0,264,2019003,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.2,49.0,,27,0
155.6,16:23:14,2396600148,1076439929,0,132,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,26,0
156.6,16:23:15,2396600148,1076440325,0,396,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,49.0,,26,0
157.6,16:23:16,2396714734,1076441316,114586,991,2019081,0,168,0,17,1,-42.0,72.2,72.2,1,0,5.6,53.0,,27,0
158.6,16:23:17,2396714734,1076441622,0,306,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,26,0
159.7,16:23:18,2396714734,1076441820,0,198,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.7,50.0,,27,0
160.7,16:23:19,2396714734,1076442084,0,264,2019081,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.6,50.0,,26,0
161.7,16:23:20,2396714734,1076442216,0,132,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,27,0
162.7,16:23:21,2396714995,1076442761,261,545,2019082,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,50.0,,26,0
163.7,16:23:22,2396715729,1076443347,734,586,2019086,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.2,49.0,,26,0
164.7,16:23:23,2396715729,1076443809,0,462,2019086,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,48.0,,26,0
165.7,16:23:24,2396715979,1076444098,250,289,2019087,0,168,0,17,1,-44.0,72.2,72.2,0,0,2.8,49.0,,27,0
166.7,16:23:25,2396716403,1076444914,424,816,2019089,0,168,0,17,1,-45.0,72.2,72.2,0,0,2.9,49.0,,26,0
167.7,16:23:26,2396716563,1076446073,160,1159,2019091,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.6,52.0,,27,0
168.8,16:23:27,2396830495,1076446781,113932,708,2019166,0,168,0,17,1,-45.0,72.2,72.2,3,0,5.4,49.0,,26,0
169.8,16:23:28,2396830495,1076447177,0,396,2019166,0,168,0,17,1,-40.0,72.2,72.2,0,0,3.0,49.0,,27,0
170.8,16:23:29,2396830495,1076447441,0,264,2019166,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.0,49.0,,26,0
171.8,16:23:30,2396830495,1076447441,0,0,2019166,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.1,50.0,,26,0
172.8,16:23:31,2396831085,1076448247,590,806,2019172,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,50.0,,27,0
173.8,16:23:32,2396831749,1076449173,664,926,2019179,0,168,0,17,1,-43.0,72.2,72.2,0,0,6.4,51.0,,27,0
174.8,16:23:33,2396831749,1076449569,0,396,2019179,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.0,50.0,,26,0
175.8,16:23:34,2396831749,1076449635,0,66,2019179,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.9,49.0,,27,0
176.8,16:23:35,2396831749,1076449767,0,132,2019179,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.1,50.0,,26,0
177.9,16:23:36,2396831749,1076449899,0,132,2019179,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.9,50.0,,27,0
178.9,16:23:37,2396946335,1076451304,114586,1405,2019257,0,168,0,17,1,-41.0,72.2,72.2,1,0,7.0,50.0,,27,0
179.9,16:23:39,2396946780,1076451724,445,420,2019259,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.8,50.0,,27,0
180.9,16:23:40,2396946780,1076451988,0,264,2019259,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,26,0
181.9,16:23:41,2396946780,1076452318,0,330,2019259,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.7,49.0,,26,0
182.9,16:23:42,2396946780,1076452648,0,330,2019259,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.5,50.0,,25,0
183.9,16:23:43,2396946854,1076452900,74,252,2019260,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.1,49.0,,26,0
184.9,16:23:44,2396946854,1076453032,0,132,2019260,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,26,0
185.9,16:23:45,2396946854,1076453362,0,330,2019260,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.8,48.0,,26,0
187.0,16:23:46,2396947104,1076453717,250,355,2019261,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.5,48.0,,26,0
188.0,16:23:47,2396947104,1076454113,0,396,2019261,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.5,48.0,,25,0
189.0,16:23:48,2397065010,1076455796,117906,1683,2019343,0,168,0,17,1,-41.0,72.2,65.0,2,0,5.9,49.0,,26,0
190.0,16:23:49,2397065010,1076456126,0,330,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,50.0,,26,0
191.0,16:23:50,2397065010,1076456258,0,132,2019343,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.8,50.0,,27,0
192.0,16:23:51,2397065010,1076456522,0,264,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.0,50.0,,27,0
193.0,16:23:52,2397065010,1076456522,0,0,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.1,48.0,,26,0
194.0,16:23:53,2397065084,1076456708,74,186,2019344,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.4,49.0,,27,0
195.0,16:23:54,2397065724,1076457366,640,658,2019347,0,168,0,17,1,-41.0,65.0,72.2,0,0,4.1,50.0,,27,0
196.0,16:23:55,2397065724,1076457696,0,330,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,4.2,50.0,,26,0
197.1,16:23:56,2397065724,1076457696,0,0,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,4.0,49.0,,27,0
198.1,16:23:57,2397065724,1076458158,0,462,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,5.0,50.0,,26,0
199.1,16:23:58,2397179816,1076459497,114092,1339,2019424,0,168,0,17,1,-42.0,72.2,72.2,0,0,8.1,51.0,,27,0
200.1,16:23:59,2397179816,1076459695,0,198,2019424,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.9,50.0,,27,0
201.1,16:24:00,2397179816,1076459959,0,264,2019424,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.2,49.0,,28,0
202.1,16:24:01,2397179816,1076460421,0,462,2019424,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.1,50.0,,27,0
203.1,16:24:02,2397180406,1076461095,590,674,2019430,0,168,0,17,1,-43.0,72.2,72.2,2,0,4.5,49.0,,26,0
204.1,16:24:03,2397181070,1076461955,664,860,2019437,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.9,49.0,,27,0
205.1,16:24:04,2397181070,1076462219,0,264,2019437,0,168,0,17,1,-42.0,72.2,72.2,0,0,6.0,50.0,,26,0
206.2,16:24:05,2397181070,1076462285,0,66,2019437,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.3,50.0,,27,0
207.2,16:24:06,2397181144,1076462669,74,384,2019438,0,168,0,17,1,-43.0,72.2,72.2,0,0,7.5,50.0,,27,0
208.2,16:24:07,2397181144,1076462933,0,264,2019438,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,26,0
209.2,16:24:08,2397181304,1076463828,160,895,2019440,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.0,52.0,,26,0
210.2,16:24:09,2397295656,1076464548,114352,720,2019515,0,168,0,17,1,-42.0,72.2,72.2,1,0,4.3,49.0,,26,0
211.2,16:24:10,2397295656,1076464746,0,198,2019515,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,27,0
212.2,16:24:11,2397295656,1076464812,0,66,2019515,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.6,48.0,,27,0
