t,wall,tx_bytes,rx_bytes,tx_Bps,rx_Bps,tx_packets,tx_errors,tx_dropped,rx_errors,rx_dropped,clients,signal_dbm,tx_mbps,rx_mbps,tx_retries,tx_failed,cpu_pct,temp_c,watts,fan_pct,throttles
1.0,16:20:50,2395409502,1076328656,0,0,2017956,0,168,0,17,0,,,,0,0,4.7,51.0,,29,0
2.0,16:20:51,2395409502,1076328656,0,0,2017956,0,168,0,17,0,,,,0,0,4.4,51.0,,28,0
3.0,16:20:52,2395409703,1076328656,201,0,2017957,0,168,0,17,0,,,,0,0,5.7,51.0,,28,0
4.0,16:20:53,2395409924,1076328656,221,0,2017958,0,168,0,17,0,,,,0,0,5.0,52.0,,28,0
5.0,16:20:54,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,5.2,51.0,,28,0
6.1,16:20:55,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.4,51.0,,29,0
7.1,16:20:56,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,9.9,50.0,,28,0
8.1,16:20:57,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.9,51.0,,27,0
9.1,16:20:58,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.4,51.0,,28,0
10.1,16:20:59,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.1,51.0,,27,0
11.1,16:21:00,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.2,50.0,,28,0
12.1,16:21:01,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.2,50.0,,27,0
13.1,16:21:02,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,51.0,,27,0
14.1,16:21:03,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,5.5,50.0,,28,0
15.2,16:21:04,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.0,51.0,,28,0
16.2,16:21:05,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.4,51.0,,28,0
17.2,16:21:06,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.1,50.0,,28,0
18.2,16:21:07,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.6,50.0,,27,0
19.2,16:21:08,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.8,51.0,,28,0
20.2,16:21:09,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.2,50.0,,28,0
21.2,16:21:10,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.4,50.0,,28,0
22.2,16:21:11,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,51.0,,27,0
23.2,16:21:13,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,4.1,51.0,,27,0
24.3,16:21:14,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.1,50.0,,27,0
25.3,16:21:15,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.3,50.0,,28,0
26.3,16:21:16,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,2.9,51.0,,28,0
27.3,16:21:17,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,49.0,,27,0
28.3,16:21:18,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,50.0,,26,0
29.3,16:21:19,2395409924,1076328656,0,0,2017958,0,168,0,17,0,,,,0,0,3.5,49.0,,26,0
30.3,16:21:20,2395410012,1076328656,88,0,2017959,0,168,0,17,0,,,,0,0,3.1,50.0,,27,0
31.3,16:21:21,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,3.4,49.0,,26,0
32.3,16:21:22,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,3.1,50.0,,27,0
33.4,16:21:23,2395410012,1076328656,0,0,2017959,0,168,0,17,0,,,,0,0,4.0,49.0,,26,0
34.4,16:21:24,2395410213,1076328656,201,0,2017960,0,168,0,17,0,,,,0,0,3.2,50.0,,27,0
35.4,16:21:25,2395410213,1076328656,0,0,2017960,0,168,0,17,0,,,,0,0,3.6,50.0,,27,0
36.4,16:21:26,2395410434,1076328656,221,0,2017961,0,168,0,17,0,,,,0,0,3.4,50.0,,26,0
37.4,16:21:27,2395411989,1076329881,1555,1225,2017972,0,168,0,17,1,-45.0,1.0,26.0,0,0,3.4,50.0,,27,0
38.4,16:21:28,2395413190,1076330842,1201,961,2017983,0,168,0,17,1,-44.0,1.0,26.0,0,0,3.2,49.0,,26,0
39.4,16:21:29,2395413466,1076331022,276,180,2017986,0,168,0,17,1,-45.0,1.0,26.0,0,0,3.5,50.0,,27,0
40.4,16:21:30,2395420066,1076334269,6600,3247,2018028,0,168,0,17,1,-44.0,72.2,52.0,0,0,2.9,50.0,,26,0
41.4,16:21:31,2395422466,1076336379,2400,2110,2018049,0,168,0,17,1,-45.0,72.2,58.5,1,0,3.1,50.0,,27,0
42.5,16:21:32,2395430144,1076345264,7678,8885,2018084,0,168,0,17,1,-44.0,72.2,65.0,2,0,3.1,51.0,,26,0
43.5,16:21:33,2395431167,1076347903,1023,2639,2018091,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,49.0,,27,0
44.5,16:21:34,2395431525,1076349697,358,1794,2018094,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,50.0,,26,0
45.5,16:21:35,2395433923,1076350995,2398,1298,2018104,0,168,0,17,1,-43.0,72.2,72.2,1,0,3.7,49.0,,27,0
46.5,16:21:36,2395435052,1076359114,1129,8119,2018109,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.5,50.0,,26,0
47.5,16:21:37,2395435249,1076360085,197,971,2018110,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.1,50.0,,27,0
48.5,16:21:38,2395440150,1076364924,4901,4839,2018129,0,168,0,17,1,-45.0,72.2,72.2,0,0,5.4,50.0,,26,0
49.5,16:21:39,2395556476,1076368240,116326,3316,2018209,0,168,0,17,1,-45.0,72.2,72.2,2,0,4.4,50.0,,26,0
50.5,16:21:40,2395557179,1076368871,703,631,2018212,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.8,50.0,,27,0
51.5,16:21:41,2395558422,1076375385,1243,6514,2018220,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,27,0
52.6,16:21:42,2395558997,1076376371,575,986,2018222,0,168,0,17,1,-44.0,72.2,72.2,0,0,2.9,50.0,,26,0
53.6,16:21:43,2395559194,1076378766,197,2395,2018223,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.5,49.0,,27,0
54.6,16:21:44,2395559330,1076379258,136,492,2018225,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.8,49.0,,27,0
55.6,16:21:45,2395559330,1076380814,0,1556,2018225,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,50.0,,26,0
56.6,16:21:46,2395559330,1076381144,0,330,2018225,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,50.0,,27,0
57.6,16:21:47,2395559557,1076381568,227,424,2018226,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,26,0
58.6,16:21:48,2395559557,1076381964,0,396,2018226,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.2,50.0,,27,0
59.6,16:21:49,2395672609,1076383291,113052,1327,2018303,0,168,0,17,1,-43.0,72.2,72.2,0,0,6.5,51.0,,26,0
60.6,16:21:50,2395672609,1076383753,0,462,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,4.3,51.0,,27,0
61.7,16:21:51,2395672609,1076384479,0,726,2018303,0,168,0,17,1,-44.0,72.2,72.2,0,0,4.2,49.0,,27,0
62.7,16:21:52,2395672861,1076384702,252,223,2018304,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.1,50.0,,27,0
63.7,16:21:53,2395672861,1076385098,0,396,2018304,0,168,0,17,1,-44.0,72.2,72.2,0,0,6.6,50.0,,26,0
64.7,16:21:54,2395673286,1076385502,425,404,2018307,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.7,51.0,,27,0
65.7,16:21:55,2395673625,1076386195,339,693,2018309,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.2,50.0,,27,0
66.7,16:21:56,2395673625,1076386789,0,594,2018309,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.0,50.0,,26,0
67.7,16:21:57,2395673625,1076387845,0,1056,2018309,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.0,50.0,,27,0
68.7,16:21:58,2395673763,1076388823,138,978,2018310,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.2,49.0,,27,0
69.7,16:21:59,2395789883,1076390492,116120,1669,2018389,0,168,0,17,1,-46.0,72.2,72.2,1,0,5.7,53.0,,26,0
70.8,16:22:00,2395789883,1076391350,0,858,2018389,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,50.0,,27,0
71.8,16:22:01,2395791324,1076398015,1441,6665,2018402,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.1,50.0,,27,0
72.8,16:22:02,2395791324,1076398873,0,858,2018402,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.0,50.0,,26,0
73.8,16:22:03,2395791324,1076400627,0,1754,2018402,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,50.0,,27,0
74.8,16:22:04,2395791398,1076403095,74,2468,2018403,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,49.0,,26,0
75.8,16:22:05,2395792038,1076403555,640,460,2018406,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,50.0,,27,0
76.8,16:22:06,2395792038,1076403951,0,396,2018406,0,168,0,17,1,-44.0,72.2,72.2,0,0,3.1,49.0,,26,0
77.8,16:22:07,2395792038,1076404149,0,198,2018406,0,168,0,17,1,-46.0,72.2,72.2,0,0,3.1,51.0,,27,0
78.9,16:22:08,2395792038,1076404611,0,462,2018406,0,168,0,17,1,-50.0,72.2,72.2,0,0,5.3,51.0,,27,0
79.9,16:22:09,2395792038,1076404941,0,330,2018406,0,168,0,17,1,-47.0,72.2,72.2,0,0,3.9,50.0,,26,0
80.9,16:22:10,2395906696,1076406460,114658,1519,2018485,0,168,0,17,1,-41.0,72.2,72.2,3,0,6.4,52.0,,27,0
81.9,16:22:11,2395906696,1076407450,0,990,2018485,0,168,0,17,1,-41.0,72.2,72.2,0,0,2.5,51.0,,27,0
82.9,16:22:12,2395906696,1076407714,0,264,2018485,0,168,0,17,1,-45.0,72.2,72.2,0,0,3.4,50.0,,27,0
83.9,16:22:13,2395906844,1076408078,148,364,2018486,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,26,0
84.9,16:22:14,2395906844,1076408408,0,330,2018486,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.9,50.0,,27,0
85.9,16:22:15,2395906918,1076408528,74,120,2018487,0,168,0,17,1,-43.0,72.2,72.2,0,0,10.4,52.0,,26,0
86.9,16:22:16,2395906918,1076408990,0,462,2018487,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.6,50.0,,27,0
87.9,16:22:17,2395906918,1076409386,0,396,2018487,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.6,49.0,,28,0
89.0,16:22:18,2395906992,1076410166,74,780,2018488,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.6,50.0,,28,0
90.0,16:22:19,2395906992,1076410694,0,528,2018488,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.5,50.0,,28,0
91.0,16:22:20,2396019970,1076412177,112978,1483,2018564,0,168,0,17,1,-42.0,72.2,72.2,3,0,9.1,56.0,,27,0
92.0,16:22:21,2396019970,1076412705,0,528,2018564,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.5,50.0,,27,0
93.0,16:22:22,2396019970,1076412903,0,198,2018564,0,168,0,17,1,-41.0,72.2,72.2,0,0,15.3,50.0,,27,0
94.0,16:22:23,2396019970,1076413167,0,264,2018564,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,50.0,,27,0
95.0,16:22:24,2396019970,1076413497,0,330,2018564,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.5,51.0,,28,0
96.0,16:22:25,2396020044,1076414475,74,978,2018565,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.1,50.0,,28,0
97.1,16:22:26,2396020132,1076414673,88,198,2018566,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.2,50.0,,27,0
98.1,16:22:27,2396020132,1076414937,0,264,2018566,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.4,50.0,,28,0
99.1,16:22:28,2396020407,1076415189,275,252,2018568,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.0,50.0,,28,0
100.1,16:22:29,2396020766,1076415771,359,582,2018570,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,51.0,,27,0
101.1,16:22:30,2396135278,1076416936,114512,1165,2018647,0,168,0,17,1,-43.0,72.2,72.2,1,0,7.0,50.0,,26,0
102.1,16:22:31,2396136458,1076418218,1180,1282,2018659,0,168,0,17,1,-41.0,72.2,72.2,0,0,5.0,50.0,,27,0
103.1,16:22:32,2396136458,1076418680,0,462,2018659,0,168,0,17,1,-44.0,72.2,72.2,0,0,5.6,51.0,,28,0
104.1,16:22:33,2396136458,1076419340,0,660,2018659,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.4,50.0,,28,0
105.1,16:22:34,2396136458,1076419472,0,132,2018659,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,50.0,,27,0
106.1,16:22:35,2396136710,1076419761,252,289,2018660,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.0,50.0,,26,0
107.2,16:22:36,2396136784,1076419947,74,186,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.1,49.0,,27,0
108.2,16:22:37,2396136784,1076420211,0,264,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.0,49.0,,26,0
109.2,16:22:38,2396136784,1076420541,0,330,2018661,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.8,50.0,,27,0
110.2,16:22:39,2396136784,1076421003,0,462,2018661,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,49.0,,26,0
111.2,16:22:40,2396137548,1076422404,764,1401,2018666,0,168,0,17,1,-43.0,72.2,72.2,0,0,6.0,49.0,,27,0
112.2,16:22:41,2396250366,1076423124,112818,720,2018740,0,168,0,17,1,-43.0,72.2,72.2,2,0,5.1,50.0,,26,0
113.2,16:22:42,2396250366,1076423520,0,396,2018740,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.6,49.0,,27,0
114.2,16:22:43,2396250366,1076424048,0,528,2018740,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.3,50.0,,27,0
115.2,16:22:44,2396250366,1076424246,0,198,2018740,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.6,50.0,,26,0
116.2,16:22:45,2396250366,1076424510,0,264,2018740,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.9,50.0,,27,0
117.3,16:22:47,2396250440,1076425224,74,714,2018741,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.0,51.0,,26,0
118.3,16:22:48,2396250982,1076425832,542,608,2018744,0,168,0,17,1,-42.0,72.2,72.2,1,0,3.3,50.0,,27,0
119.3,16:22:49,2396250982,1076426030,0,198,2018744,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.0,50.0,,27,0
120.3,16:22:50,2396250982,1076426360,0,330,2018744,0,168,0,17,1,-44.0,72.2,72.2,0,0,2.4,50.0,,26,0
121.3,16:22:51,2396250982,1076427020,0,660,2018744,0,168,0,17,1,-46.0,72.2,72.2,0,0,2.6,50.0,,27,0
122.3,16:22:52,2396363960,1076428107,112978,1087,2018820,0,168,0,17,1,-50.0,72.2,72.2,1,0,5.8,50.0,,27,0
123.3,16:22:53,2396363960,1076428371,0,264,2018820,0,168,0,17,1,-44.0,72.2,65.0,0,0,3.2,50.0,,28,0
124.3,16:22:54,2396363960,1076428569,0,198,2018820,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,50.0,,27,0
125.3,16:22:55,2396363960,1076429097,0,528,2018820,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.7,50.0,,26,0
126.4,16:22:56,2396363960,1076429229,0,132,2018820,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.5,49.0,,27,0
127.4,16:22:57,2396364034,1076429481,74,252,2018821,0,168,0,17,1,-44.0,72.2,72.2,0,0,2.2,50.0,,26,0
128.4,16:22:58,2396481868,1076431618,117834,2137,2018904,0,168,0,17,1,-40.0,72.2,72.2,0,0,5.9,52.0,,27,0
129.4,16:22:59,2396481868,1076432146,0,528,2018904,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.8,50.0,,27,0
130.4,16:23:00,2396481868,1076432278,0,132,2018904,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.7,50.0,,26,0
131.4,16:23:01,2396481868,1076432872,0,594,2018904,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.8,50.0,,27,0
132.4,16:23:02,2396483048,1076433956,1180,1084,2018916,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.6,50.0,,26,0
133.4,16:23:03,2396483122,1076434340,74,384,2018917,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,50.0,,27,0
134.4,16:23:04,2396483122,1076434472,0,132,2018917,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,50.0,,26,0
135.5,16:23:05,2396483122,1076435066,0,594,2018917,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.9,50.0,,27,0
136.5,16:23:06,2396486180,1076436645,3058,1579,2018923,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.7,50.0,,26,0
137.5,16:23:07,2396599688,1076437616,113508,971,2019001,0,168,0,17,1,-43.0,72.2,72.2,2,0,5.1,51.0,,27,0
138.5,16:23:08,2396599688,1076438012,0,396,2019001,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.6,50.0,,27,0
139.5,16:23:09,2396599688,1076438276,0,264,2019001,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,49.0,,26,0
140.5,16:23:10,2396599688,1076438606,0,330,2019001,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.3,50.0,,26,0
141.5,16:23:11,2396600074,1076438819,386,213,2019002,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,26,0
142.5,16:23:12,2396600148,1076439335,74,516,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.9,50.0,,27,0
143.6,16:23:13,2396600148,1076439665,0,330,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.9,49.0,,27,0
144.6,16:23:14,2396600148,1076439929,0,264,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,26,0
145.6,16:23:15,2396600148,1076440061,0,132,2019003,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.4,49.0,,26,0
146.6,16:23:16,2396600148,1076440391,0,330,2019003,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,49.0,,26,0
147.6,16:23:17,2396714734,1076441490,114586,1099,2019081,0,168,0,17,1,-43.0,72.2,72.2,1,0,5.6,53.0,,26,0
148.6,16:23:18,2396714734,1076441688,0,198,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.0,50.0,,26,0
149.6,16:23:19,2396714734,1076441820,0,132,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.6,50.0,,27,0
150.6,16:23:20,2396714734,1076442150,0,330,2019081,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,27,0
151.6,16:23:21,2396714734,1076442348,0,198,2019081,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.5,50.0,,26,0
152.6,16:23:22,2396715729,1076443215,995,867,2019086,0,168,0,17,1,-43.0,72.2,72.2,0,0,2.9,50.0,,26,0
153.7,16:23:23,2396715729,1076443413,0,198,2019086,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,49.0,,27,0
154.7,16:23:24,2396715979,1076444032,250,619,2019087,0,168,0,17,1,-42.0,72.2,72.2,0,0,2.9,48.0,,26,0
155.7,16:23:25,2396716403,1076444584,424,552,2019089,0,168,0,17,1,-44.0,72.2,65.0,0,0,2.9,49.0,,26,0
156.7,16:23:26,2396716403,1076445112,0,528,2019089,0,168,0,17,1,-41.0,72.2,72.2,0,0,2.9,49.0,,26,0
157.7,16:23:27,2396830495,1076446649,114092,1537,2019166,0,168,0,17,1,-46.0,72.2,72.2,3,0,6.0,52.0,,26,0
158.7,16:23:28,2396830495,1076446913,0,264,2019166,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,26,0
159.7,16:23:29,2396830495,1076447309,0,396,2019166,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,49.0,,26,0
160.7,16:23:30,2396830495,1076447441,0,132,2019166,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.0,49.0,,26,0
161.8,16:23:31,2396830495,1076447639,0,198,2019166,0,168,0,17,1,-41.0,72.2,72.2,0,0,2.7,50.0,,27,0
162.8,16:23:32,2396831749,1076448975,1254,1336,2019179,0,168,0,17,1,-42.0,72.2,72.2,0,0,6.0,50.0,,26,0
163.8,16:23:33,2396831749,1076449371,0,396,2019179,0,168,0,17,1,-41.0,72.2,72.2,0,0,5.5,51.0,,27,0
164.8,16:23:34,2396831749,1076449635,0,264,2019179,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.9,50.0,,27,0
165.8,16:23:35,2396831749,1076449701,0,66,2019179,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.8,49.0,,26,0
166.8,16:23:36,2396831749,1076449833,0,132,2019179,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.8,50.0,,27,0
167.8,16:23:37,2396946335,1076451172,114586,1339,2019257,0,168,0,17,1,-42.0,72.2,72.2,1,0,7.3,50.0,,26,0
168.8,16:23:38,2396946780,1076451724,445,552,2019259,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.4,50.0,,27,0
169.8,16:23:39,2396946780,1076451988,0,264,2019259,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,50.0,,27,0
170.8,16:23:40,2396946780,1076452186,0,198,2019259,0,168,0,17,1,-40.0,72.2,72.2,0,0,3.8,50.0,,26,0
171.9,16:23:41,2396946780,1076452516,0,330,2019259,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.2,49.0,,25,0
172.9,16:23:42,2396946780,1076452714,0,198,2019259,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.9,50.0,,26,0
173.9,16:23:43,2396946854,1076452966,74,252,2019260,0,168,0,17,1,-43.0,72.2,72.2,0,0,3.1,49.0,,27,0
174.9,16:23:44,2396946854,1076453164,0,198,2019260,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.9,49.0,,27,0
175.9,16:23:45,2396947104,1076453651,250,487,2019261,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.0,48.0,,26,0
176.9,16:23:46,2396947104,1076453981,0,330,2019261,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.4,48.0,,26,0
177.9,16:23:47,2396947868,1076455316,764,1335,2019266,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.7,48.0,,25,0
178.9,16:23:48,2397065010,1076455994,117142,678,2019343,0,168,0,17,1,-42.0,72.2,72.2,2,0,4.1,49.0,,26,0
179.9,16:23:49,2397065010,1076456192,0,198,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.7,50.0,,27,0
181.0,16:23:50,2397065010,1076456522,0,330,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.2,50.0,,26,0
182.0,16:23:51,2397065010,1076456522,0,0,2019343,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.0,50.0,,26,0
183.0,16:23:52,2397065010,1076456654,0,132,2019343,0,168,0,17,1,-41.0,72.2,72.2,0,0,3.5,48.0,,27,0
184.0,16:23:53,2397065724,1076457366,714,712,2019347,0,168,0,17,1,-41.0,65.0,72.2,0,0,4.0,49.0,,27,0
185.0,16:23:54,2397065724,1076457696,0,330,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,5.2,50.0,,26,0
186.0,16:23:55,2397065724,1076457696,0,0,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,4.0,50.0,,27,0
187.0,16:23:56,2397065724,1076458026,0,330,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,4.6,49.0,,26,0
188.0,16:23:57,2397065724,1076458290,0,264,2019347,0,168,0,17,1,-42.0,65.0,72.2,0,0,4.5,50.0,,27,0
189.0,16:23:58,2397179816,1076459629,114092,1339,2019424,0,168,0,17,1,-42.0,72.2,72.2,0,0,7.8,51.0,,27,0
190.1,16:23:59,2397179816,1076459959,0,330,2019424,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.9,50.0,,28,0
191.1,16:24:00,2397179816,1076460355,0,396,2019424,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.4,49.0,,27,0
192.1,16:24:01,2397179816,1076460553,0,198,2019424,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.1,50.0,,26,0
193.1,16:24:02,2397180996,1076461835,1180,1282,2019436,0,168,0,17,1,-42.0,72.2,72.2,2,0,5.1,49.0,,27,0
194.1,16:24:03,2397181070,1076462153,74,318,2019437,0,168,0,17,1,-43.0,72.2,72.2,0,0,5.1,49.0,,26,0
195.1,16:24:04,2397181070,1076462219,0,66,2019437,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.9,50.0,,27,0
196.1,16:24:05,2397181144,1076462537,74,318,2019438,0,168,0,17,1,-42.0,72.2,72.2,0,0,7.4,50.0,,27,0
197.1,16:24:06,2397181144,1076462867,0,330,2019438,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.1,50.0,,26,0
198.1,16:24:07,2397181144,1076462933,0,66,2019438,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,26,0
199.2,16:24:08,2397295656,1076464482,114512,1549,2019515,0,168,0,17,1,-43.0,72.2,72.2,1,0,6.1,52.0,,26,0
200.2,16:24:09,2397295656,1076464614,0,132,2019515,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.2,49.0,,27,0
201.2,16:24:10,2397295656,1076464746,0,132,2019515,0,168,0,17,1,-42.0,72.2,72.2,0,0,3.1,50.0,,27,0
202.2,16:24:11,2397295656,1076464944,0,198,2019515,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.4,48.0,,27,0
203.2,16:24:12,2397295656,1076465142,0,198,2019515,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.5,50.0,,26,0
204.2,16:24:13,2397295730,1076465196,74,54,2019516,0,168,0,17,1,-43.0,72.2,72.2,0,0,4.2,50.0,,27,0
205.2,16:24:14,2397295730,1076465592,0,396,2019516,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.2,50.0,,28,0
206.2,16:24:15,2397295730,1076465856,0,264,2019516,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.1,50.0,,27,0
207.2,16:24:16,2397295730,1076465856,0,0,2019516,0,168,0,17,1,-42.0,72.2,72.2,0,0,4.9,50.0,,26,0
208.3,16:24:18,2397295730,1076466120,0,264,2019516,0,168,0,17,1,-42.0,72.2,72.2,0,0,5.1,50.0,,26,0
209.3,16:24:19,2397413154,1076467582,117424,1462,2019597,0,168,0,17,1,-42.0,72.2,72.2,0,0,8.0,50.0,,27,0
210.3,16:24:20,2397413654,1076467932,500,350,2019600,0,168,0,17,1,-41.0,72.2,72.2,0,0,4.9,49.0,,27,0
